,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
16122,F2777-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.166045,537.0,False,PFTRDA,0.0,,
16123,F2777-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.166045,537.0,False,9CL-PF3ONS,0.0,,
16124,F2777-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.166045,537.0,False,11CL-PF3OUDS,0.0,,
16125,F2777-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,0.932836,537.0,False,ADONA,0.0,,
16126,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,HFPO-DA,0.0,,
16127,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFOS,3.31,,
16128,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,PFUNA,0.0,,
16129,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,NMEFOSAA,0.0,,
16130,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.404494,537.0,False,NETFOSAA,0.0,,
16131,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.638577,537.0,True,PFHXA,3.24,,
16132,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,PFDOA,0.0,,
16133,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFOA,5.03,,
16134,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFDA,0.354,,
16135,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFHXS,1.15,,
16136,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFBS,3.38,,
16137,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFHPA,2.04,,
16138,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,True,PFNA,1.8,,
16139,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,PFTEDA,0.0,,
16140,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,PFTRDA,0.0,,
16141,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,9CL-PF3ONS,0.0,,
16142,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,1.170412,537.0,False,11CL-PF3OUDS,0.0,,
16143,F2785-FS,Willow Grove NASJRB,DoD,,,2021-09-13,,,,,,ng/L,drinking water,Pennsylvania,,,,0.93633,537.0,False,ADONA,0.0,,
16144,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,HFPO-DA,0.0,,
16145,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFOS,19.0,,
16146,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,PFUNA,0.0,,
16147,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,NMEFOSAA,0.0,,
16148,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.353791,537.0,False,NETFOSAA,0.0,,
16149,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.579422,537.0,True,PFHXA,7.65,,
16150,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,PFDOA,0.0,,
16151,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFOA,19.5,,
16152,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFDA,0.57,,
16153,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFHXS,5.29,,
16154,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFBS,12.2,,
16155,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFHPA,5.6,,
16156,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,True,PFNA,3.64,,
16157,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,PFTEDA,0.0,,
16158,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,PFTRDA,0.0,,
16159,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,9CL-PF3ONS,0.0,,
16160,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,1.128159,537.0,False,11CL-PF3OUDS,0.0,,
16161,F2792-FS,Willow Grove NASJRB,DoD,,,2021-09-14,,,,,,ng/L,drinking water,Pennsylvania,,,,0.902527,537.0,False,ADONA,0.0,,
16162,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,HFPO-DA,0.0,,
16163,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFOS,17.2,,
16164,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,PFUNA,0.0,,
16165,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,NMEFOSAA,0.0,,
16166,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.368613,537.0,False,NETFOSAA,0.0,,
16167,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.596715,537.0,True,PFHXA,3.96,,
16168,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,PFDOA,0.0,,
16169,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFOA,12.7,,
16170,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,PFDA,0.0,,
16171,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFHXS,4.77,,
16172,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFBS,6.17,,
16173,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFHPA,3.27,,
16174,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,True,PFNA,2.08,,
16175,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,PFTEDA,0.0,,
16176,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,PFTRDA,0.0,,
16177,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,9CL-PF3ONS,0.0,,
16178,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.140511,537.0,False,11CL-PF3OUDS,0.0,,
16179,F2837-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,0.912409,537.0,False,ADONA,0.0,,
16180,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,HFPO-DA,0.0,,
16181,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFOS,18.1,,
16182,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFUNA,0.0,,
16183,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,NMEFOSAA,0.0,,
16184,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.373626,537.0,False,NETFOSAA,0.0,,
16185,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.602564,537.0,True,PFHXA,3.92,,
16186,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFDOA,0.0,,
16187,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFOA,12.8,,
16188,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFDA,0.0,,
16189,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFHXS,5.76,,
16190,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFBS,6.45,,
16191,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFHPA,3.25,,
16192,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFNA,2.35,,
16193,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFTEDA,0.0,,
16194,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFTRDA,0.0,,
16195,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,9CL-PF3ONS,0.0,,
16196,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,11CL-PF3OUDS,0.0,,
16197,F2841-FS,Willow Grove NASJRB,DoD,,,2021-09-15,,,,,,ng/L,drinking water,Pennsylvania,,,,0.915751,537.0,False,ADONA,0.0,,
16198,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,HFPO-DA,0.0,,
16199,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFOS,28.9,,
16200,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,PFUNA,0.0,,
16201,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,NMEFOSAA,0.0,,
16202,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.325088,537.0,False,NETFOSAA,0.0,,
16203,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.545936,537.0,True,PFHXA,9.9,,
16204,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,PFDOA,0.0,,
16205,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFOA,27.0,,
16206,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFDA,0.667,,
16207,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFHXS,4.32,,
16208,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFBS,10.5,,
16209,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFHPA,9.61,,
16210,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,True,PFNA,4.51,,
16211,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,PFTEDA,0.0,,
16212,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,PFTRDA,0.0,,
16213,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,9CL-PF3ONS,0.0,,
16214,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,1.10424,537.0,False,11CL-PF3OUDS,0.0,,
16215,F2842-FS1,Willow Grove NASJRB,DoD,,,2021-09-16,,,,,,ng/L,drinking water,Pennsylvania,,,,0.883392,537.0,False,ADONA,0.0,,
16216,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,HFPO-DA,0.0,,
16217,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFOS,16.3,,
16218,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFUNA,0.0,,
16219,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,NMEFOSAA,0.0,,
16220,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.373626,537.0,False,NETFOSAA,0.0,,
16221,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.602564,537.0,True,PFHXA,6.54,,
16222,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFDOA,0.0,,
16223,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFOA,15.8,,
16224,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFDA,0.771,,
16225,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFHXS,6.3,,
16226,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFBS,6.96,,
16227,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFHPA,5.14,,
16228,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,True,PFNA,3.29,,
16229,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFTEDA,0.0,,
16230,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,PFTRDA,0.0,,
16231,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,9CL-PF3ONS,0.0,,
16232,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.144689,537.0,False,11CL-PF3OUDS,0.0,,
16233,F3318-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,0.915751,537.0,False,ADONA,0.0,,
16234,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,HFPO-DA,0.0,,
16235,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFOS,14.5,,
16236,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,PFUNA,0.0,,
16237,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,NMEFOSAA,0.0,,
16238,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.33452,537.0,False,NETFOSAA,0.0,,
16239,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.55694,537.0,True,PFHXA,5.81,,
16240,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,PFDOA,0.0,,
16241,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFOA,15.4,,
16242,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFDA,0.446,,
16243,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFHXS,4.16,,
16244,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFBS,7.5,,
16245,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFHPA,4.72,,
16246,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,True,PFNA,2.85,,
16247,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,PFTEDA,0.0,,
16248,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,PFTRDA,0.0,,
16249,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,9CL-PF3ONS,0.0,,
16250,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.1121,537.0,False,11CL-PF3OUDS,0.0,,
16251,F3312-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,0.88968,537.0,False,ADONA,0.0,,
16252,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,HFPO-DA,0.0,,
16253,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFOS,7.27,,
16254,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,PFUNA,0.0,,
16255,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,NMEFOSAA,0.0,,
16256,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.363636,537.0,False,NETFOSAA,0.0,,
16257,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.590909,537.0,True,PFHXA,3.47,,
16258,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,PFDOA,0.0,,
16259,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFOA,9.49,,
16260,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,PFDA,0.0,,
16261,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFHXS,2.46,,
16262,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFBS,20.0,,
16263,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFHPA,3.72,,
16264,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,True,PFNA,2.57,,
16265,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,PFTEDA,0.0,,
16266,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,PFTRDA,0.0,,
16267,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,9CL-PF3ONS,0.0,,
16268,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,1.136364,537.0,False,11CL-PF3OUDS,0.0,,
16269,F3308-FS,Willow Grove NASJRB,DoD,,,2021-09-28,,,,,,ng/L,drinking water,Pennsylvania,,,,0.909091,537.0,False,ADONA,0.0,,
16270,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,HFPO-DA,0.0,,
16271,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFOS,11.5,,
16272,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,PFUNA,0.0,,
16273,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,NMEFOSAA,0.0,,
16274,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.344086,537.0,False,NETFOSAA,0.0,,
16275,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.5681,537.0,True,PFHXA,7.65,,
16276,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,PFDOA,0.0,,
16277,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFOA,14.5,,
16278,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFDA,0.421,,
16279,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFHXS,3.76,,
16280,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFBS,9.95,,
16281,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFHPA,4.63,,
16282,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,True,PFNA,1.91,,
16283,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,PFTEDA,0.0,,
16284,F3385-FS,Willow Grove NASJRB,DoD,,,2021-09-29,,,,,,ng/L,drinking water,Pennsylvania,,,,1.120072,537.0,False,PFTRDA,0.0,,
